id,name,tedad_kh_100,tedad_fo_100,tedad_kh_200,tedad_fo_200,tedad_kh_500,tedad_fo_500,akharin_gh,darsad_akarin,darsad_payani,vaziat,signal_tedad,signal_big_m,rsi,buy_power,vorod_pol,hajm_mashkok,hajm_emroz,hajm_diroz,hajm_2roz_ghabl,hajm_3roz_ghabl,miangin_mah,code_gr,pool_gr,group_name,vaziat2,gh_s,darsad_ta_s,taharok,kharid_hoshdar,forosh_hoshdar,tedad_kharidar,seraneh_kharid,kol_kharid,tedad_foroshamdeh,seraneh_forosh,kol_forosh,barayand_saraneh,barayand_kol,emtiaz_sahm,date_now,time,total_kh_big,total_fo_big,total_kh_big1,total_fo_big1,net_big_trades,buy_sell_ratio_100,buy_sell_ratio_200,buy_sell_ratio_500,kh_concentration,fo_concentration,volume_signal,money_flow_signal,rsi_signal,total_signal_score,signal_category
50580753680043015,معيار ,3,6,1,4,0,0,2506,-2.98,-2.17,صف فروش,0,0,57,0.44,-459,حجم متوسط0.93برابر,93 %,31 % ,77 % ,35 % ,9275295,56,223642,سرمايه گذاريها,فروش  ضعیف,0,0,تحرک_منفی,2,2,3,164,494,7,209,1464,-45,-970,-3.5,1405-06-04,12:25:40,3,6,1,4,-3,0.42857142857142855,0.2,0.0,1.0,1.4285714285714286,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
36844527173896115,زفجر,24,19,8,6,2,1,50320,2.99,2.84,صف خرید,0,0,66,2.42,2516, حجم کم,84 %,79 % ,41 % ,59 % ,4501796,1,35200,زراعت و خدمات وابسته,خرید  قوی,0,0,تحرک_مثبت,2,0,50,206,10320,42,185,7794,21,2526,9.0,1405-06-04,12:30:32,24,19,8,6,5,1.2,1.1428571428571428,1.0,1.68,1.5,2,3,-1,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
30507152381699953,ثجوان,4,3,1,1,0,0,2007,1.57,1.37,مثبت,0,0,58,1.31,0,حجم متوسط1.07برابر,107 %,194 % ,8 % ,28 % ,10027034,70,48213,انبوه سازي، املاك و مستغلات,خرید  ضعیف,0,0,تحرک_مثبت,0,0,4,201,804,3,197,592,4,212,6.5,1405-06-04,11:47:01,4,3,1,1,1,1.0,0.5,0.0,1.0,1.0,1,0,-1,0.30000000000000004,ﯽﺜﻨﺧ
67141987086032267,موج,61,49,56,33,36,8,71557,4.0,3.98,صف خرید,0,0,77,2.68,-7658, حجم کم,23 %,81 % ,120 % ,184 % ,156523626,68,48213,صندوق های اهرمی,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,447,508,227106,628,347,218289,161,8817,2.0,1405-06-04,12:29:19,61,49,56,33,12,1.22,1.6470588235294117,4.0,4.790322580645161,2.44,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
28450080638096732,سيمرغ,7,1,3,0,1,0,4970,2.9,2.9,صف خرید,0,0,92,17.48,2179, حجم کم,13 %,7 % ,89 % ,27 % ,51919142,1,35200,زراعت و خدمات وابسته,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,15,217,3261,1,122,122,95,3139,1.0,1405-06-04,12:18:38,7,1,3,0,6,3.5,3.0,1.0,1.875,0.5,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
20292922178776915,شيفته,26,2,11,1,2,0,13310,2.94,2.17,صف خرید,0,0,69,16.75,169, حجم کم,76 %,49 % ,78 % ,78 % ,32232520,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  قوی,0,0,تحرک_مثبت,4,0,78,273,21362,27,231,6261,42,15101,9.0,1405-06-04,12:26:46,26,2,11,1,24,8.666666666666666,5.5,2.0,1.7407407407407407,1.0,3,1,-1,1.4000000000000004,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
70270965300262393,البرز,20,10,6,3,1,0,2169,2.99,1.23,صف خرید,0,0,71,1.48,1665,حجم متوسط1.88برابر,188 %,158 % ,66 % ,116 % ,35426909,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,23,207,4761,13,178,2317,29,2444,1.0,1405-06-04,12:30:54,20,10,6,3,10,1.8181818181818181,1.5,1.0,1.4761904761904763,1.1818181818181819,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
49854144784855542,رتكو,1,0,0,0,0,0,18340,2.46,1.68,مثبت,0,0,77,2.18,0, حجم کم,36 %,34 % ,109 % ,14 % ,632098,74,37765,خدمات فني و مهندسي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,1,1,106,106,0,0,0,106,106,1.0,1405-06-04,10:29:22,1,0,0,0,1,1.0,0.0,0.0,0.5,0.0,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
29247915161590165,دلقما,108,146,30,81,4,28,10350,-2.91,-2.63,صف فروش,0,0,78,0.54,32998,حجم مشکوک10.26برابر,1026 %,51 % ,54 % ,220 % ,54312575,43,-98707,مواد و محصولات دارويي,فروش  متوسط,0,0,تحرک_منفی,0,4,1652,181,299999,1813,225,409308,-44,-109309,-8.0,1405-06-04,12:30:51,108,146,30,81,-38,0.7346938775510204,0.36585365853658536,0.13793103448275862,1.4495412844036697,2.496598639455782,0,3,-3,0.2999999999999998,ﯽﺜﻨﺧ
14231831499205396,سنير,16,17,5,4,0,0,7370,2.79,1.95,مثبت,0,0,63,0.82,221, حجم کم,76 %,41 % ,88 % ,93 % ,19398167,53,-4902,سيمان، آهك و گچ,فروش  ضعیف,0,0,تحرک_مثبت,0,2,25,155,3887,22,162,3579,-7,308,2.0,1405-06-04,12:29:41,16,17,5,4,-1,0.8888888888888888,1.0,0.0,1.2352941176470589,1.1666666666666667,0,1,-1,0.09999999999999998,ﯽﺜﻨﺧ
6233172939132588,پتوسعه,13,0,9,0,0,0,8900,2.89,2.89,صف خرید,0,0,72,113.59,5596,حجم متوسط1.8برابر,180 %,204 % ,259 % ,99 % ,4396188,25,35003,لاستيك و پلاستيك,فروش  متوسط rsi,0,0,تحرک_مثبت,1,0,30,231,6952,0,0,0,231,6952,2.0,1405-06-04,11:51:36,13,0,9,0,13,13.0,9.0,0.0,1.5714285714285714,0.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
42470251469508137,غناب,3,6,0,0,0,0,1210,2.37,2.79,مثبت,0,0,85,1.39,1907, حجم کم,67 %,125 % ,134 % ,198 % ,54610942,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  ضعیف,0,0,تحرک_منفی,0,2,13,120,1566,6,117,704,3,862,2.5,1405-06-04,12:27:07,3,6,0,0,-3,0.42857142857142855,0.0,0.0,0.75,0.8571428571428571,0,3,-3,0.3999999999999998,ﯽﺜﻨﺧ
35178706978554988,شپاس,14,13,2,5,0,1,40390,2.98,2.98,صف خرید,0,0,63,1.38,1163,حجم متوسط1.47برابر,147 %,185 % ,52 % ,79 % ,1051737,23,681694,فراورده هاي نفتي، كك و سوخت هسته اي,خرید  ضعیف,0,0,تحرک_مثبت,1,2,18,155,2798,14,258,3621,-103,-823,5.5,1405-06-04,12:06:03,14,13,2,5,1,1.0,0.3333333333333333,0.0,1.0666666666666667,1.6428571428571428,1,3,-1,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
22950683624908253,نتوس,2,2,0,0,0,0,1316,2.97,2.97,صف خرید,0,0,87,2.12,0,حجم مشکوک125.01برابر,12501 %,0 % ,2200 % ,0 % ,23117,17,11096,منسوجات,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,2,132,264,2,132,264,0,0,0.0,1405-06-04,9:23:25,2,2,0,0,0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
34032872653290886,غپاك,6,1,2,1,0,1,2058,2.95,2.95,صف خرید,0,0,77,5.26,2712, حجم کم,58 %,35 % ,38 % ,82 % ,52433385,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  متوسط,0,0,تحرک_مثبت,1,2,24,233,5613,1,2426,2426,-2193,3187,2.0,1405-06-04,12:25:39,6,1,2,1,5,3.0,1.0,0.0,1.1428571428571428,3.5,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
42696242981550091,كصدف,1,0,0,0,0,0,7860,2.88,2.88,صف خرید,0,0,75,10.0,0, حجم کم,7 %,2 % ,333 % ,104 % ,6042006,49,25165,كاشي و سراميك,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,1,176,176,0,0,0,176,176,2.0,1405-06-04,10:34:12,1,0,0,0,1,1.0,0.0,0.0,0.5,0.0,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
47996917271187218,وكار,7,11,4,7,0,2,5190,2.98,2.98,صف خرید,0,0,91,2.13,4155, حجم کم,24 %,14 % ,78 % ,68 % ,139063505,57,551430,بانكها و موسسات اعتباري,فروش  متوسط,0,0,تحرک_مثبت,0,3,15,239,3591,12,293,3518,-54,73,2.0,1405-06-04,12:20:50,7,11,4,7,-4,0.5833333333333334,0.5,0.0,1.375,2.3333333333333335,0,3,-3,0.3999999999999998,ﯽﺜﻨﺧ
48261930411425125,بمولد,21,15,16,7,5,0,9940,2.9,2.38,صف خرید,0,0,87,10.25,9178,حجم زیاد3.67برابر,367 %,34 % ,355 % ,120 % ,11081877,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,74,406,30044,33,198,6552,208,23492,1.0,1405-06-04,12:30:56,21,15,16,7,6,1.3125,2.0,5.0,2.8181818181818183,1.375,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
39884565732277052,كيمياتك,19,10,8,2,3,1,17820,2.95,2.72,صف خرید,0,0,71,3.36,-1536, حجم کم,71 %,30 % ,25 % ,44 % ,15810630,44,416438,محصولات شيميايي,فروش  متوسط rsi,0,0,تحرک_مثبت,1,0,27,270,7290,15,239,3599,31,3691,2.0,1405-06-04,12:17:50,19,10,8,2,9,1.7272727272727273,2.6666666666666665,1.5,2.1,1.5454545454545454,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
23458117616920867,سشمالح,4,0,2,0,0,0,14110,0.0,0.64,صفر تابلو,0,0,83,0.0,3212,حجم مشکوک17.06برابر,1706 %,1706 % ,39 % ,25 % ,2930709,53,-4902,سيمان، آهك و گچ,فروش  قوی rsi,0,0,تحرک_منفی,0,0,8,247,1980,0,0,0,247,1980,-5.0,1405-06-04,12:00:58,4,0,2,0,4,4.0,2.0,0.0,1.2,0.0,2,3,-3,1.0999999999999999,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
51971068201094874,بپاس,8,25,1,14,0,2,12410,0.0,0.08,صفر تابلو,0,0,84,0.44,-7385, حجم کم,54 %,86 % ,163 % ,323 % ,16759803,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  قوی,0,0,تحرک_منفی,0,4,9,164,1476,30,305,9155,-141,-7679,-7.0,1405-06-04,12:30:56,8,25,1,14,-17,0.3076923076923077,0.06666666666666667,0.0,1.0,1.8846153846153846,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
70498485598181604,هرمز,46,54,18,30,2,5,3310,2.8,2.17,صف خرید,0,0,55,0.86,-3841,حجم متوسط0.98برابر,98 %,135 % ,104 % ,95 % ,153935560,27,512358,فلزات اساسي,فروش  ضعیف,0,0,تحرک_مثبت,2,1,80,224,17994,88,260,22945,-36,-4951,2.5,1405-06-04,12:30:56,46,54,18,30,-8,0.8363636363636363,0.5806451612903226,0.3333333333333333,1.574468085106383,1.981818181818182,0,0,0,0.0,ﯽﺜﻨﺧ
69143674941561637,پترول,24,11,11,4,5,1,2330,2.96,2.92,صف خرید,0,0,72,3.09,8524, حجم کم,66 %,79 % ,82 % ,110 % ,275303281,44,416438,محصولات شيميايي,فروش  متوسط rsi,0,0,تحرک_مثبت,2,0,57,393,22425,26,316,8222,77,14203,2.0,1405-06-04,12:24:08,24,11,11,4,13,2.0,2.2,2.5,2.4,1.6666666666666667,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
2589887561569709,خزاميا,37,14,16,7,4,4,1598,2.96,2.96,صف خرید,0,0,80,8.16,26702, حجم کم,38 %,33 % ,93 % ,119 % ,719163515,34,214831,خودرو و ساخت قطعات,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,153,242,37103,22,341,7521,-99,29582,1.0,1405-06-04,12:22:42,37,14,16,7,23,2.466666666666667,2.0,0.8,1.9210526315789473,2.7333333333333334,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
65004959184388996,فايرا,30,60,13,22,1,5,14680,0.96,0.89,مثبت,0,0,67,0.61,204,حجم متوسط0.97برابر,97 %,117 % ,61 % ,0 % ,30913574,27,512358,فلزات اساسي,فروش  ضعیف,0,0,تحرک_مثبت,0,3,58,191,11094,94,205,19294,-14,-8200,-0.5,1405-06-04,12:30:31,30,60,13,22,-30,0.4918032786885246,0.5652173913043478,0.16666666666666666,1.5483870967741935,1.7540983606557377,0,1,-1,0.09999999999999998,ﯽﺜﻨﺧ
383529400851043,الكتروماد,36,30,10,9,1,3,4580,-1.51,0.22,منفی,0,0,90,1.81,-3602,حجم زیاد2.13برابر,213 %,21 % ,424 % ,67 % ,38380990,29,64793,ماشين آلات و تجهيزات,فروش  متوسط,0,0,تحرک_منفی,0,2,75,177,13306,64,218,13995,-41,-689,-5.0,1405-06-04,12:30:57,36,30,10,9,6,1.1612903225806452,1.0,0.25,1.3783783783783783,1.7419354838709677,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
56550776668133562,دفارا,62,100,15,43,0,15,17500,0.17,-0.06,مثبت,0,0,81,0.65,-16504,حجم متوسط1.54برابر,154 %,156 % ,454 % ,362 % ,42284121,43,-98707,مواد و محصولات دارويي,فروش  قوی,0,0,تحرک_مثبت,0,4,179,154,27729,225,236,53221,-82,-25492,-4.0,1405-06-04,12:30:51,62,100,15,43,-38,0.6138613861386139,0.3409090909090909,0.0,1.2222222222222223,2.1584158415841586,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
70474983732269112,دپارس,65,71,25,44,2,11,60500,-0.36,-2.08,منفی,0,0,66,0.64,15784,حجم متوسط1.87برابر,187 %,143 % ,74 % ,312 % ,6111476,43,-98707,مواد و محصولات دارويي,فروش  ضعیف,0,0,تحرک_مثبت,0,4,201,183,36914,118,297,35129,-114,1785,-3.5,1405-06-04,12:30:52,65,71,25,44,-6,0.9027777777777778,0.5555555555555556,0.16666666666666666,1.5151515151515151,2.361111111111111,0,3,-1,0.7,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
56375665074210467,فسوژ,16,13,3,4,0,3,18460,2.96,2.96,صف خرید,0,0,97,1.83,0, حجم کم,29 %,1 % ,87 % ,898 % ,11395210,27,512358,فلزات اساسي,فروش  متوسط,0,0,تحرک_مثبت,0,3,29,186,5416,16,309,4950,-123,466,2.0,1405-06-04,11:50:55,16,13,3,4,3,1.1428571428571428,0.6,0.0,1.1176470588235294,2.2857142857142856,2,0,-3,0.29999999999999993,ﯽﺜﻨﺧ
50633804639547462,كمرجان,22,23,5,10,0,2,4230,2.92,2.68,صف خرید,0,0,61,0.96,982,حجم متوسط1.38برابر,138 %,75 % ,92 % ,100 % ,25245071,54,58599,ساير محصولات كاني غيرفلزي,فروش  ضعیف,0,0,تحرک_مثبت,1,3,33,181,5991,27,229,6208,-48,-217,3.5,1405-06-04,11:55:36,22,23,5,10,-1,0.9166666666666666,0.45454545454545453,0.0,1.173913043478261,1.7916666666666667,0,2,-1,0.39999999999999997,ﯽﺜﻨﺧ
40411537531154482,قصفها,7,3,1,0,0,0,2114,2.97,2.97,صف خرید,0,0,69,9.38,2893, حجم کم,33 %,49 % ,158 % ,110 % ,55693754,38,15187,قند و شكر,خرید  متوسط,0,0,تحرک_مثبت,2,2,19,148,2825,3,113,340,35,2485,8.0,1405-06-04,11:48:44,7,3,1,0,4,1.75,1.0,0.0,1.0,0.75,2,3,-1,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
22811176775480091,اخابر,28,21,21,10,5,3,1015,2.94,2.94,صف خرید,0,0,85,3.92,26735, حجم کم,23 %,82 % ,360 % ,59 % ,1900720237,64,52304,مخابرات,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,169,199,33702,33,260,8600,-61,25102,1.0,1405-06-04,12:20:51,28,21,21,10,7,1.2727272727272727,1.9090909090909092,1.25,2.5517241379310347,2.090909090909091,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
10120557300120078,پسهند,3,0,1,0,1,0,22780,2.98,2.98,صف خرید,0,0,75,43.51,1130, حجم کم,35 %,29 % ,29 % ,88 % ,2666150,25,35003,لاستيك و پلاستيك,فروش  متوسط rsi,0,0,تحرک_مثبت,2,0,5,232,1160,0,0,0,232,1160,2.0,1405-06-04,11:45:14,3,0,1,0,3,3.0,1.0,1.0,2.25,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
8977369674477111,كطبس,6,1,3,0,1,0,16350,2.96,2.96,صف خرید,0,0,87,15.11,11134,حجم متوسط1.51برابر,151 %,4 % ,34 % ,106 % ,7996098,10,14941,استخراج زغال سنگ,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,45,237,10698,1,164,164,73,10534,1.0,1405-06-04,12:30:53,6,1,3,0,5,3.0,3.0,1.0,2.0,0.5,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
12874072841236826,فسازان,5,9,1,5,0,2,11770,2.97,2.97,صف خرید,0,0,76,1.37,-209, حجم کم,18 %,69 % ,90 % ,288 % ,48714986,27,512358,فلزات اساسي,فروش  متوسط,0,0,تحرک_مثبت,0,3,8,163,1306,13,280,3652,-117,-2346,0.0,1405-06-04,12:28:37,5,9,1,5,-4,0.5,0.16666666666666666,0.0,1.0,2.4,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
45066064863062755,ثنظام,5,1,4,0,1,0,74100,0.71,0.76,مثبت,0,0,44,6.53,1718,حجم زیاد2.1برابر,210 %,327 % ,315 % ,42 % ,328767,70,48213,انبوه سازي، املاك و مستغلات,خرید  قوی,0,0,تحرک_منفی,2,1,5,358,1794,2,113,226,245,1568,6.0,1405-06-04,11:12:39,5,1,4,0,4,2.5,4.0,1.0,2.3333333333333335,0.5,2,3,1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
57300230097485720,غگيلا,3,1,0,0,0,0,24780,2.99,2.87,صف خرید,0,0,77,11.1,-115, حجم کم,23 %,97 % ,82 % ,57 % ,2847208,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  متوسط rsi,0,0,تحرک_مثبت,0,0,4,124,498,1,109,109,15,389,2.0,1405-06-04,9:26:11,3,1,0,0,2,1.5,0.0,0.0,0.75,0.5,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
7395271748414592,وخارزم,33,35,17,17,3,3,7880,2.87,2.74,صف خرید,0,0,80,1.59,-2521, حجم کم,73 %,86 % ,169 % ,155 % ,140523210,56,223642,سرمايه گذاريها,فروش  ضعیف,0,0,تحرک_مثبت,0,4,96,277,26672,86,216,18582,61,8090,2.5,1405-06-04,12:15:36,33,35,17,17,-2,0.9166666666666666,0.9444444444444444,0.75,1.911764705882353,1.8611111111111112,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
17800036702302776,ثاخت,6,0,4,0,0,0,765,2.96,2.96,صف خرید,0,0,75,18.71,-206, حجم کم,6 %,56 % ,58 % ,101 % ,469108858,70,48213,انبوه سازي، املاك و مستغلات,فروش  متوسط rsi,0,0,تحرک_مثبت,0,1,6,203,1220,0,0,0,203,1220,2.0,1405-06-04,11:29:53,6,0,4,0,6,6.0,4.0,0.0,1.4285714285714286,0.0,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
69171897374421261,فن افزار,5,2,3,1,0,0,9050,2.96,2.96,صف خرید,0,0,89,62.23,620, حجم کم,12 %,4 % ,22 % ,74 % ,33213437,72,-31944,رايانه و فعاليت‌هاي وابسته به آن,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,8,313,2510,8,147,1182,166,1328,1.0,1405-06-04,9:14:20,5,2,3,1,3,1.6666666666666667,1.5,0.0,1.3333333333333333,1.0,2,2,-3,0.8999999999999998,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
12387472624849835,داسوه,42,37,17,23,4,5,85080,-2.51,-2.54,منفی,0,0,79,0.77,-5075,حجم زیاد4.74برابر,474 %,118 % ,238 % ,0 % ,1276735,43,-98707,مواد و محصولات دارويي,فروش  متوسط,0,0,تحرک_مثبت,0,3,171,179,30620,110,267,29425,-88,1195,-5.0,1405-06-04,12:30:51,42,37,17,23,5,1.105263157894737,0.7083333333333334,0.6666666666666666,1.8372093023255813,2.236842105263158,2,0,-3,0.19999999999999996,ﯽﺜﻨﺧ
58356374066358100,اروند,79,1,18,0,2,0,47520,-0.31,-0.34,منفی,31,1,53,4.98,-6410,حجم متوسط1.99برابر,199 %,124 % ,104 % ,124 % ,17098174,44,416438,محصولات شيميايي,خرید  متوسط,47410,0.23,تحرک_مثبت,4,0,328,151,49716,9,183,1647,-32,48069,9.0,1405-06-04,12:30:53,79,1,18,0,78,39.5,18.0,2.0,1.3375,0.5,3,0,0,1.3000000000000003,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
66305369579423152,اتكاسا,3,7,2,4,0,3,4750,2.81,2.81,صف خرید,0,0,72,0.98,760,حجم مشکوک7.09برابر,709 %,450 % ,354 % ,73 % ,1628171,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  متوسط,0,0,تحرک_مثبت,1,2,5,277,1385,8,456,3655,-179,-2270,-1.0,1405-06-04,10:36:39,3,7,2,4,-4,0.375,0.4,0.0,1.25,3.25,0,2,-3,-1.1102230246251565e-16,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
59522975635235187,شمس,12,7,6,4,1,2,12530,2.62,2.7,مثبت,0,0,71,2.19,-14349,حجم متوسط1.75برابر,175 %,42 % ,71 % ,312 % ,15056388,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  متوسط,0,0,تحرک_منفی,0,2,18,259,4673,11,628,6911,-369,-2238,-3.0,1405-06-04,12:30:33,12,7,6,4,5,1.5,1.2,0.3333333333333333,1.7692307692307692,2.625,2,0,-3,0.29999999999999993,ﯽﺜﻨﺧ
9155145921347611,زفارس,6,3,2,1,0,0,22910,2.97,2.97,صف خرید,0,0,79,49.79,2352, حجم کم,23 %,20 % ,67 % ,179 % ,11097457,1,35200,زراعت و خدمات وابسته,فروش  متوسط rsi,0,0,تحرک_مثبت,0,0,27,156,4218,6,178,1073,-22,3145,2.0,1405-06-04,11:39:57,6,3,2,1,3,1.5,1.0,0.0,1.1428571428571428,1.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
15930821245168534,سكارون,7,6,1,1,0,0,5250,2.94,2.55,صف خرید,0,0,56,1.09,0,حجم متوسط1.57برابر,157 %,86 % ,37 % ,101 % ,3533787,53,-4902,سيمان، آهك و گچ,خرید  ضعیف,0,0,تحرک_مثبت,0,1,8,159,1275,6,172,1037,-13,238,6.5,1405-06-04,12:30:31,7,6,1,1,1,1.0,0.5,0.0,1.0,1.0,1,0,-1,0.30000000000000004,ﯽﺜﻨﺧ
26824673819862694,خبهمن,20,18,10,9,6,5,2727,2.98,2.98,صف خرید,0,0,79,3.88,51761, حجم کم,49 %,98 % ,119 % ,144 % ,540785609,34,214831,خودرو و ساخت قطعات,فروش  متوسط rsi,0,0,تحرک_مثبت,0,1,240,245,58985,32,354,11330,-109,47655,2.0,1405-06-04,12:30:27,20,18,10,9,2,1.0526315789473684,1.0,1.0,2.857142857142857,2.736842105263158,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
24079409192818584,پدرخش,12,21,3,11,0,1,5210,1.36,0.78,مثبت,0,0,55,0.7,0,حجم متوسط1.32برابر,132 %,100 % ,175 % ,242 % ,12227983,25,35003,لاستيك و پلاستيك,فروش  ضعیف,0,0,تحرک_مثبت,0,2,14,156,2191,26,217,5655,-61,-3464,1.5,1405-06-04,12:21:34,12,21,3,11,-9,0.5454545454545454,0.25,0.0,1.1538461538461537,1.6818181818181819,0,0,0,0.0,ﯽﺜﻨﺧ
19310456400689867,خبازرس,1,5,0,1,0,0,27980,-2.88,-2.43,منفی,0,0,71,0.61,-1242,حجم متوسط1.05برابر,105 %,6 % ,198 % ,135 % ,542068,71,-1154,فعاليت مهندسي، تجزيه، تحليل و آزمايش فني,فروش  متوسط,0,0,تحرک_منفی,0,3,1,114,114,5,143,717,-29,-603,-7.0,1405-06-04,12:19:47,1,5,0,1,-4,0.16666666666666666,0.0,0.0,0.5,1.0,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
37204371816016200,وصندوق,12,10,8,5,3,1,20070,2.98,2.98,صف خرید,0,0,79,9.32,16686, حجم کم,39 %,167 % ,92 % ,202 % ,34709456,39,17871,شركتهاي چند رشته اي صنعتي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,0,60,404,24251,15,308,4628,96,19623,2.0,1405-06-04,12:30:53,12,10,8,5,2,1.0909090909090908,1.3333333333333333,1.5,2.6923076923076925,1.8181818181818181,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
7300125658580126,زكشت,13,11,6,3,2,0,23220,2.97,2.66,صف خرید,0,0,70,1.21,-1026, حجم کم,64 %,100 % ,68 % ,118 % ,5094830,1,35200,زراعت و خدمات وابسته,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,18,233,4211,12,168,2026,65,2185,4.0,1405-06-04,12:29:45,13,11,6,3,2,1.0833333333333333,1.5,2.0,2.0714285714285716,1.1666666666666667,1,0,-1,0.30000000000000004,ﯽﺜﻨﺧ
